5698.39	2.41e-17
5700.88	2.42e-17
5703.36	2.43e-17
5705.85	2.44e-17
5708.33	2.45e-17
5710.82	2.46e-17
5713.3	2.47e-17
5715.79	2.48e-17
5718.27	2.48e-17
5720.76	2.49e-17
5723.24	2.49e-17
5725.73	2.49e-17
5728.21	2.48e-17
5730.7	2.46e-17
5733.19	2.45e-17
5735.67	2.44e-17
5738.16	2.44e-17
5740.65	2.44e-17
5743.14	2.44e-17
5745.62	2.45e-17
5748.11	2.45e-17
5750.6	2.46e-17
5753.09	2.47e-17
5755.58	2.49e-17
5758.06	2.51e-17
5760.55	2.54e-17
5763.04	2.57e-17
5765.53	2.59e-17
5768.02	2.62e-17
5770.51	2.63e-17
5773.0	2.65e-17
5775.49	2.66e-17
5777.98	2.67e-17
5780.47	2.67e-17
5782.96	2.67e-17
5785.45	2.67e-17
5787.94	2.65e-17
5790.43	2.63e-17
5792.92	2.61e-17
5795.41	2.59e-17
5797.91	2.56e-17
5800.4	2.54e-17
5802.89	2.51e-17
5805.38	2.49e-17
5807.87	2.46e-17
5810.37	2.44e-17
5812.86	2.43e-17
5815.35	2.41e-17
5817.85	2.4e-17
5820.34	2.38e-17
5822.83	2.37e-17
5825.33	2.36e-17
5827.82	2.36e-17
5830.31	2.36e-17
5832.81	2.36e-17
5835.3	2.36e-17
5837.8	2.36e-17
5840.29	2.37e-17
5842.79	2.38e-17
5845.28	2.39e-17
5847.78	2.4e-17
5850.27	2.41e-17
5852.77	2.43e-17
5855.26	2.44e-17
5857.76	2.45e-17
5860.26	2.45e-17
5862.75	2.45e-17
5865.25	2.45e-17
5867.75	2.45e-17
5870.24	2.45e-17
5872.74	2.44e-17
5875.24	2.43e-17
5877.73	2.42e-17
5880.23	2.41e-17
5882.73	2.4e-17
5885.23	2.39e-17
5887.73	2.38e-17
5890.22	2.37e-17
5892.72	2.37e-17
5895.22	2.37e-17
5897.72	2.37e-17
5900.22	2.37e-17
5902.72	2.38e-17
5905.22	2.39e-17
5907.72	2.39e-17
5910.22	2.4e-17
5912.72	2.4e-17
5915.22	2.41e-17
5917.72	2.41e-17
5920.22	2.42e-17
5922.72	2.42e-17
5925.22	2.42e-17
5927.72	2.42e-17
5930.22	2.41e-17
5932.73	2.4e-17
5935.23	2.39e-17
5937.73	2.38e-17
5940.23	2.37e-17
5942.73	2.37e-17
5945.24	2.36e-17
5947.74	2.35e-17
5950.24	2.34e-17
5952.74	2.33e-17
5955.25	2.32e-17
5957.75	2.32e-17
5960.25	2.32e-17
5962.76	2.32e-17
5965.26	2.33e-17
5967.77	2.33e-17
5970.27	2.33e-17
5972.78	2.33e-17
5975.28	2.33e-17
5977.78	2.33e-17
5980.29	2.33e-17
5982.79	2.34e-17
5985.3	2.34e-17
5987.81	2.35e-17
5990.31	2.37e-17
5992.82	2.38e-17
5995.32	2.39e-17
5997.83	2.41e-17
6000.34	2.43e-17
6002.84	2.45e-17
6005.35	2.47e-17
6007.86	2.5e-17
6010.36	2.51e-17
6012.87	2.52e-17
6015.38	2.53e-17
6017.89	2.53e-17
